Country,province,Disaster Subtype,rate
Saint Vincent and the Grenadines,Saint Patrick,tropical cyclone,0.0003411416875142142
Suriname,Sipaliwini,riverine flood,0.00011371389583807141
Turks and Caicos Islands,Providenciales and West Caicos,tropical cyclone,0.00011371389583807141
Turks and Caicos Islands,South and East Caicos,tropical cyclone,0.00011371389583807141
United States Virgin Islands,Saint Croix,tropical cyclone,0.00011371389583807141
United States of America,Alabama,heat wave,0.00011371389583807141
United States of America,Alabama,tropical cyclone,0.00022742779167614282
United States of America,Alaska,forest fire,0.00011371389583807141
United States of America,Alaska,riverine flood,0.00011371389583807141
United States of America,Arizona,blizzard/winter storm,0.00011371389583807141
United States of America,Arizona,drought,0.00011371389583807141
United States of America,Arizona,forest fire,0.00022742779167614282
United States of America,Arizona,riverine flood,0.00011371389583807141
United States of America,Arkansas,blizzard/winter storm,0.00022742779167614282
United States of America,Arkansas,tornado,0.00022742779167614282
United States of America,California,forest fire,0.0005685694791903571
United States of America,California,ground movement,0.00045485558335228563
United States of America,California,heat wave,0.00011371389583807141
United States of America,California,"land fire (brush, bush, pasture)",0.00011371389583807141
United States of America,California,riverine flood,0.00011371389583807141
United States of America,California,wildfire (general),0.00011371389583807141
United States of America,Californie,forest fire,0.00011371389583807141
United States of America,Colorado,forest fire,0.00011371389583807141
United States of America,Colorado,riverine flood,0.00011371389583807141
United States of America,Colorado,severe weather,0.00011371389583807141
United States of America,Colorado,storm (general),0.00011371389583807141
United States of America,Colorado,wildfire (general),0.00011371389583807141
United States of America,Connecticut,blizzard/winter storm,0.00011371389583807141
United States of America,Connecticut,lightning/thunderstorms,0.00011371389583807141
United States of America,District of Columbia,blizzard/winter storm,0.00022742779167614282
United States of America,District of Columbia,cold wave,0.00011371389583807141
United States of America,District of Columbia,tropical cyclone,0.00011371389583807141
United States of America,Florida,forest fire,0.00022742779167614282
United States of America,Florida,severe weather,0.00022742779167614282
United States of America,Florida,tornado,0.00022742779167614282
United States of America,Florida,tropical cyclone,0.0003411416875142142
United States of America,Georgia,forest fire,0.00011371389583807141
United States of America,Georgia,riverine flood,0.00011371389583807141
United States of America,Georgia,tropical cyclone,0.00011371389583807141
United States of America,Hawaii,riverine flood,0.00011371389583807141
United States of America,Illinois,lightning/thunderstorms,0.00011371389583807141
United States of America,Illinois,riverine flood,0.0003411416875142142
United States of America,Illinois,severe weather,0.00011371389583807141
United States of America,Illinois,storm (general),0.00011371389583807141
United States of America,Illinois,tornado,0.0003411416875142142
United States of America,Indiana,blizzard/winter storm,0.00011371389583807141
United States of America,Indiana,severe weather,0.00011371389583807141
United States of America,Iowa,blizzard/winter storm,0.00011371389583807141
United States of America,Iowa,hail,0.00011371389583807141
United States of America,Iowa,tornado,0.00022742779167614282
United States of America,Iowa,tropical cyclone,0.00011371389583807141
United States of America,Kansas,blizzard/winter storm,0.00011371389583807141
United States of America,Kansas,tornado,0.00022742779167614282
United States of America,Kentucky,riverine flood,0.00011371389583807141
United States of America,Kentucky,severe winter conditions,0.00011371389583807141
United States of America,Kentucky,storm (general),0.00011371389583807141
United States of America,Kentucky,tornado,0.00022742779167614282
United States of America,Louisiana,blizzard/winter storm,0.00011371389583807141
United States of America,Louisiana,drought,0.00011371389583807141
United States of America,Louisiana,flood (general),0.00011371389583807141
United States of America,Louisiana,lightning/thunderstorms,0.00022742779167614282
United States of America,Louisiana,riverine flood,0.00011371389583807141
United States of America,Louisiana,tropical cyclone,0.00011371389583807141
United States of America,Lousiana,lightning/thunderstorms,0.00011371389583807141
United States of America,Maine,blizzard/winter storm,0.00011371389583807141
United States of America,Maine,riverine flood,0.00011371389583807141
United States of America,Maryland,blizzard/winter storm,0.00022742779167614282
United States of America,Maryland,drought,0.00011371389583807141
United States of America,Maryland,riverine flood,0.00011371389583807141
United States of America,Maryland,tropical cyclone,0.00011371389583807141
United States of America,Massachusetts,blizzard/winter storm,0.00022742779167614282
United States of America,Massachusetts,riverine flood,0.00011371389583807141
United States of America,Massachussetts,storm (general),0.00011371389583807141
United States of America,Michigan,blizzard/winter storm,0.00011371389583807141
United States of America,Michigan,tropical cyclone,0.00011371389583807141
United States of America,Minnesota,blizzard/winter storm,0.00011371389583807141
United States of America,Minnesota,riverine flood,0.00011371389583807141
United States of America,Minnesota,tornado,0.00045485558335228563
United States of America,Mississippi,heat wave,0.00011371389583807141
United States of America,Mississippi,lightning/thunderstorms,0.00011371389583807141
United States of America,Mississippi,severe weather,0.00011371389583807141
United States of America,Mississippi,tornado,0.00022742779167614282
United States of America,Mississippi,tropical cyclone,0.00022742779167614282
United States of America,Mississppi,riverine flood,0.00011371389583807141
United States of America,Missouri,cold wave,0.00011371389583807141
United States of America,Missouri,riverine flood,0.00022742779167614282
United States of America,Missouri,tornado,0.00045485558335228563
United States of America,Missouri,tropical cyclone,0.00011371389583807141
United States of America,Montana,lightning/thunderstorms,0.00011371389583807141
United States of America,Nebraska,flood (general),0.00011371389583807141
United States of America,Nebraska,lightning/thunderstorms,0.00022742779167614282
United States of America,Nebraska,tornado,0.00011371389583807141
United States of America,Nevada,ground movement,0.00011371389583807141
United States of America,Nevada,riverine flood,0.00011371389583807141
United States of America,Nevada,storm (general),0.00011371389583807141
United States of America,New Jersey,blizzard/winter storm,0.00011371389583807141
United States of America,New Jersey,riverine flood,0.00022742779167614282
United States of America,New Mexico,blizzard/winter storm,0.00011371389583807141
United States of America,New Mexico,lightning/thunderstorms,0.00011371389583807141
United States of America,New York,blizzard/winter storm,0.00011371389583807141
United States of America,New York,lightning/thunderstorms,0.00022742779167614282
United States of America,North Carolina,blizzard/winter storm,0.00011371389583807141
United States of America,North Carolina,heat wave,0.00011371389583807141
United States of America,North Carolina,riverine flood,0.00011371389583807141
United States of America,North Carolina,tropical cyclone,0.00022742779167614282
United States of America,North Dakota,forest fire,0.00011371389583807141
United States of America,North Dakota,riverine flood,0.00011371389583807141
United States of America,North Dakota,tornado,0.00011371389583807141
United States of America,Ohio,hail,0.00011371389583807141
United States of America,Ohio,riverine flood,0.00022742779167614282
United States of America,Ohio,severe weather,0.00011371389583807141
United States of America,Ohio,storm (general),0.00011371389583807141
United States of America,Ohio,tornado,0.00011371389583807141
United States of America,Ohio,tropical cyclone,0.00011371389583807141
United States of America,Oklahoma,blizzard/winter storm,0.00022742779167614282
United States of America,Oklahoma,forest fire,0.00022742779167614282
United States of America,Oklahoma,hail,0.00011371389583807141
United States of America,Oklahoma,riverine flood,0.00045485558335228563
United States of America,Oklahoma,tornado,0.00045485558335228563
United States of America,Oregon,blizzard/winter storm,0.00011371389583807141
United States of America,Oregon,riverine flood,0.00022742779167614282
United States of America,Oregon,storm (general),0.00011371389583807141
United States of America,Pennsylvania,blizzard/winter storm,0.0009097111667045713
United States of America,Pennsylvania,riverine flood,0.00011371389583807141
United States of America,Pennsylvania,severe weather,0.00011371389583807141
United States of America,Pennsylvania,storm (general),0.00011371389583807141
United States of America,Pennsylvania,tornado,0.00022742779167614282
United States of America,Pennsylvannia,tropical cyclone,0.00011371389583807141
United States of America,Rhode Island,blizzard/winter storm,0.00011371389583807141
United States of America,Rhode Island,storm (general),0.00045485558335228563
United States of America,Rhode Island,tropical cyclone,0.00011371389583807141
United States of America,South Carolina,blizzard/winter storm,0.00022742779167614282
United States of America,South Carolina,hail,0.00011371389583807141
United States of America,South Carolina,severe weather,0.00022742779167614282
United States of America,South Dakota,heat wave,0.00011371389583807141
United States of America,South Dakota,lightning/thunderstorms,0.00011371389583807141
United States of America,South Dakota,tornado,0.00011371389583807141
United States of America,Tennessee,blizzard/winter storm,0.00011371389583807141
United States of America,Tennessee,forest fire,0.00011371389583807141
United States of America,Tennessee,lightning/thunderstorms,0.00011371389583807141
United States of America,Tennessee,riverine flood,0.00011371389583807141
United States of America,Tennessee,severe weather,0.00011371389583807141
United States of America,Tennessee,storm (general),0.00011371389583807141
United States of America,Tennessee,tornado,0.0003411416875142142
United States of America,Tennessee,tropical cyclone,0.00022742779167614282
United States of America,Texas,blizzard/winter storm,0.00022742779167614282
United States of America,Texas,drought,0.00011371389583807141
United States of America,Texas,flash flood,0.00011371389583807141
United States of America,Texas,flood (general),0.00011371389583807141
United States of America,Texas,hail,0.00011371389583807141
United States of America,Texas,lightning/thunderstorms,0.00011371389583807141
United States of America,Texas,riverine flood,0.00045485558335228563
United States of America,Texas,storm (general),0.00022742779167614282
United States of America,Texas,tornado,0.0007959972708664999
United States of America,Utah,drought,0.00011371389583807141
United States of America,Utah,flash flood,0.00011371389583807141
United States of America,Vermont,blizzard/winter storm,0.0003411416875142142
United States of America,Vermont,cold wave,0.00011371389583807141
United States of America,Vermont,riverine flood,0.00011371389583807141
United States of America,Vermont,severe winter conditions,0.00011371389583807141
United States of America,Vermont,storm (general),0.00011371389583807141
United States of America,Virginia,blizzard/winter storm,0.00011371389583807141
United States of America,Virginia,riverine flood,0.00011371389583807141
United States of America,Virginia,storm (general),0.00022742779167614282
United States of America,Virginia,tornado,0.00011371389583807141
United States of America,Virginia,tropical cyclone,0.0003411416875142142
United States of America,Washington,blizzard/winter storm,0.00011371389583807141
United States of America,Washington,forest fire,0.00011371389583807141
United States of America,Washington,landslide (wet),0.00011371389583807141
United States of America,Washington,riverine flood,0.00011371389583807141
United States of America,Washington,storm (general),0.00011371389583807141
United States of America,Washington,tornado,0.00011371389583807141
United States of America,Washington,wildfire (general),0.00011371389583807141
United States of America,West Virginia,blizzard/winter storm,0.00022742779167614282
United States of America,West Virginia,lightning/thunderstorms,0.00022742779167614282
United States of America,West Virginia,severe weather,0.00011371389583807141
United States of America,West Virginia,tornado,0.00011371389583807141
United States of America,West Virginia,tropical cyclone,0.00011371389583807141
United States of America,Wisconsin,drought,0.00022742779167614282
United States of America,Wisconsin,extra-tropical storm,0.00011371389583807141
United States of America,Wisconsin,heat wave,0.00011371389583807141
United States of America,Wisconsin,lightning/thunderstorms,0.00011371389583807141
United States of America,Wisconsin,riverine flood,0.0003411416875142142
United States of America,Wisconsin,severe weather,0.00011371389583807141
United States of America,Wisconsin,storm (general),0.0003411416875142142
United States of America,Wisconsin,tornado,0.0003411416875142142
United States of America,Wyoming,blizzard/winter storm,0.00022742779167614282
United States of America,Wyoming,lightning/thunderstorms,0.00011371389583807141
United States of America,Wyoming,storm (general),0.00022742779167614282
United States of America,Wyoming,tornado,0.00011371389583807141
Uruguay,Cerro Largo,flood (general),0.00011371389583807141
Uruguay,Durazno,flood (general),0.00011371389583807141
Uruguay,Maldonado,cold wave,0.00011371389583807141
Uruguay,Maldonado,storm (general),0.00011371389583807141
Uruguay,Montevideo,storm (general),0.00011371389583807141
Uruguay,San Jose,flood (general),0.00011371389583807141
Uruguay,Soriano,riverine flood,0.00011371389583807141
Uruguay,Soriano,severe winter conditions,0.00011371389583807141
Uruguay,Tacuarembo,riverine flood,0.00022742779167614282
Uruguay,Treinta Y Tres,cold wave,0.00011371389583807141
Uruguay,Treinta Y Tres,flood (general),0.00022742779167614282
Uruguay,Treinta Y Tres,riverine flood,0.00011371389583807141
Uruguay,Treinta y Tres,riverine flood,0.00022742779167614282
Venezuela (Bolivarian Republic of),Bolivar,riverine flood,0.00011371389583807141
Venezuela (Bolivarian Republic of),Distrito Capital,drought,0.00011371389583807141
Venezuela (Bolivarian Republic of),Distrito Capital,riverine flood,0.00022742779167614282
Venezuela (Bolivarian Republic of),Guarico,riverine flood,0.00011371389583807141
Venezuela (Bolivarian Republic of),Miranda,riverine flood,0.00011371389583807141
Venezuela (Bolivarian Republic of),Monagas,flood (general),0.00011371389583807141
Venezuela (Bolivarian Republic of),Sucre,tropical cyclone,0.00011371389583807141
Venezuela (Bolivarian Republic of),Trujillo,riverine flood,0.00022742779167614282
Venezuela (Bolivarian Republic of),Vargas,tropical cyclone,0.00011371389583807141
Venezuela (Bolivarian Republic of),Zulia,flash flood,0.00011371389583807141
Venezuela (Bolivarian Republic of),Zulia,riverine flood,0.0006822833750284285
